random_id,participant_id,trial_type,trial_index,trial_number,time_elapsed,rt,stimulus,response,question_order,correct_key,correct,object_num,angle,correct_response,correct_response_key,age,year,major,minor,gender,about,difficulties,trial_kind
pjhwj6m4ht3,bear,image-keyboard-response,58,17,472902,2917,stimuli/27_0_R.jpg,j,NA,NA,TRUE,27,0,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,60,18,476531,3149,stimuli/25_50_R.jpg,j,NA,NA,TRUE,25,50,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,62,19,479783,2772,stimuli/22_150_R.jpg,j,NA,NA,TRUE,22,150,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,64,20,481346,1084,stimuli/30_0.jpg,f,NA,NA,TRUE,30,0,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,66,21,486970,5143,stimuli/32_100_R.jpg,f,NA,NA,FALSE,32,100,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,68,22,492270,3817,stimuli/34_50.jpg,f,NA,NA,TRUE,34,50,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,70,23,495066,2316,stimuli/47_0_R.jpg,j,NA,NA,TRUE,47,0,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,72,24,497527,1980,stimuli/10_0.jpg,f,NA,NA,TRUE,10,0,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,74,25,501626,3618,stimuli/5_100_R.jpg,j,NA,NA,TRUE,5,100,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,76,26,507265,5159,stimuli/33_150.jpg,f,NA,NA,TRUE,33,150,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,78,27,512156,4410,stimuli/26_150_R.jpg,j,NA,NA,TRUE,26,150,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,80,28,516143,3507,stimuli/16_100_R.jpg,j,NA,NA,TRUE,16,100,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,82,29,521598,4976,stimuli/35_50_R.jpg,j,NA,NA,TRUE,35,50,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,84,30,523339,1260,stimuli/1_0.jpg,f,NA,NA,TRUE,1,0,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,86,31,526859,3040,stimuli/27_50_R.jpg,j,NA,NA,TRUE,27,50,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,88,32,532813,5473,stimuli/45_150_R.jpg,j,NA,NA,TRUE,45,150,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,90,33,538612,5319,stimuli/3_100_R.jpg,j,NA,NA,TRUE,3,100,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,92,34,544127,5036,stimuli/25_50.jpg,f,NA,NA,TRUE,25,50,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,94,35,546294,1687,stimuli/7_0.jpg,f,NA,NA,TRUE,7,0,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,96,36,551772,4998,stimuli/34_0_R.jpg,j,NA,NA,TRUE,34,0,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,98,37,553326,1075,stimuli/21_0.jpg,f,NA,NA,TRUE,21,0,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,100,38,558445,4638,stimuli/29_150.jpg,f,NA,NA,TRUE,29,150,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,102,39,564366,5441,stimuli/11_0_R.jpg,j,NA,NA,TRUE,11,0,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,104,40,566915,2069,stimuli/9_0_R.jpg,j,NA,NA,TRUE,9,0,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,106,41,570120,2725,stimuli/32_150.jpg,j,NA,NA,FALSE,32,150,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,108,42,577366,5764,stimuli/33_100.jpg,f,NA,NA,TRUE,33,100,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,110,43,579447,1601,stimuli/38_50_R.jpg,j,NA,NA,TRUE,38,50,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,112,44,585378,5451,stimuli/47_100.jpg,f,NA,NA,TRUE,47,100,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,114,45,589236,3379,stimuli/44_150_R.jpg,j,NA,NA,TRUE,44,150,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,116,46,596791,7074,stimuli/3_50_R.jpg,j,NA,NA,TRUE,3,50,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,118,47,602265,4994,stimuli/48_150.jpg,f,NA,NA,TRUE,48,150,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,120,48,610248,NA,stimuli/39_50_R.jpg,null,NA,NA,FALSE,39,50,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,123,49,618990,4764,stimuli/18_150.jpg,f,NA,NA,TRUE,18,150,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,125,50,624349,5060,stimuli/13_150.jpg,f,NA,NA,TRUE,13,150,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,127,51,631227,6582,stimuli/6_150_R.jpg,f,NA,NA,FALSE,6,150,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,129,52,638206,5679,stimuli/42_50_R.jpg,j,NA,NA,TRUE,42,50,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,131,53,642043,3539,stimuli/20_100_R.jpg,j,NA,NA,TRUE,20,100,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,133,54,646413,4073,stimuli/9_100.jpg,f,NA,NA,TRUE,9,100,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,135,55,648039,1325,stimuli/23_0.jpg,f,NA,NA,TRUE,23,0,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,137,56,651213,2876,stimuli/18_150_R.jpg,j,NA,NA,TRUE,18,150,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,139,57,655402,3890,stimuli/44_150.jpg,f,NA,NA,TRUE,44,150,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,141,58,657053,1353,stimuli/48_50.jpg,f,NA,NA,TRUE,48,50,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,143,59,659658,2307,stimuli/21_150.jpg,f,NA,NA,TRUE,21,150,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,145,60,662462,2506,stimuli/18_100_R.jpg,j,NA,NA,TRUE,18,100,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,147,61,665685,2925,stimuli/3_100.jpg,f,NA,NA,TRUE,3,100,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,149,62,669446,3462,stimuli/36_100_R.jpg,j,NA,NA,TRUE,36,100,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,151,63,672782,3039,stimuli/33_100_R.jpg,j,NA,NA,TRUE,33,100,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,153,64,676156,3075,stimuli/20_150.jpg,f,NA,NA,TRUE,20,150,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,155,65,678432,1978,stimuli/17_0.jpg,f,NA,NA,TRUE,17,0,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,157,66,682733,4003,stimuli/23_0_R.jpg,j,NA,NA,TRUE,23,0,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,159,67,685549,2519,stimuli/33_50.jpg,f,NA,NA,TRUE,33,50,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,161,68,688878,3030,stimuli/46_150_R.jpg,j,NA,NA,TRUE,46,150,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,163,69,693251,4075,stimuli/26_100.jpg,j,NA,NA,FALSE,26,100,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,165,70,695633,1081,stimuli/8_0.jpg,f,NA,NA,TRUE,8,0,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,167,71,700161,4231,stimuli/39_0_R.jpg,j,NA,NA,TRUE,39,0,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,169,72,703185,2726,stimuli/25_0_R.jpg,j,NA,NA,TRUE,25,0,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,171,73,705733,2249,stimuli/38_100.jpg,f,NA,NA,TRUE,38,100,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,173,74,707632,1601,stimuli/23_50_R.jpg,j,NA,NA,TRUE,23,50,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,175,75,711379,3449,stimuli/3_150.jpg,j,NA,NA,FALSE,3,150,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,177,76,714637,1958,stimuli/45_50.jpg,f,NA,NA,TRUE,45,50,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,179,77,719283,4349,stimuli/7_150_R.jpg,j,NA,NA,TRUE,7,150,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,181,78,721420,1839,stimuli/16_50.jpg,f,NA,NA,TRUE,16,50,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,183,79,724158,2439,stimuli/26_50_R.jpg,j,NA,NA,TRUE,26,50,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,185,80,726183,1727,stimuli/38_0_R.jpg,j,NA,NA,TRUE,38,0,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,187,81,731133,4653,stimuli/34_100.jpg,f,NA,NA,TRUE,34,100,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,189,82,738933,NA,stimuli/25_100_R.jpg,null,NA,NA,FALSE,25,100,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,191,83,741786,1552,stimuli/29_0.jpg,f,NA,NA,TRUE,29,0,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,193,84,743420,1336,stimuli/26_50.jpg,f,NA,NA,TRUE,26,50,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,195,85,745241,1522,stimuli/32_50.jpg,f,NA,NA,TRUE,32,50,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,197,86,746676,1136,stimuli/18_50_R.jpg,j,NA,NA,TRUE,18,50,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,199,87,748396,1420,stimuli/3_50.jpg,f,NA,NA,TRUE,3,50,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,201,88,751521,2827,stimuli/1_150_R.jpg,j,NA,NA,TRUE,1,150,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,203,89,754601,2781,stimuli/35_50.jpg,f,NA,NA,TRUE,35,50,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,205,90,756699,1801,stimuli/40_0_R.jpg,j,NA,NA,TRUE,40,0,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,207,91,759365,2370,stimuli/32_150_R.jpg,j,NA,NA,TRUE,32,150,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,209,92,762383,2720,stimuli/3_150_R.jpg,j,NA,NA,TRUE,3,150,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,211,93,765667,2984,stimuli/44_100.jpg,f,NA,NA,TRUE,44,100,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,213,94,767738,1772,stimuli/12_50.jpg,f,NA,NA,TRUE,12,50,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,215,95,769609,1573,stimuli/46_50_R.jpg,j,NA,NA,TRUE,46,50,different,j,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjhwj6m4ht3,bear,image-keyboard-response,217,96,773987,4080,stimuli/16_100.jpg,f,NA,NA,TRUE,16,100,same,f,20,3rd year,Neuroscience,Bio,Woman,seeing how well humans can metally orient figures,no,experimental
pjw0401eolj,owl,html-keyboard-response,9,1,59933,4688,"<img src=""stimuli/2_150_R.jpg"">",j,NA,j,TRUE,NA,NA,NA,NA,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,practice
pjw0401eolj,owl,html-keyboard-response,11,2,63477,2289,"<img src=""stimuli/1_100_R.jpg"">",j,NA,j,TRUE,NA,NA,NA,NA,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,practice
pjw0401eolj,owl,html-keyboard-response,13,3,66084,1351,"<img src=""stimuli/1_0_R.jpg"">",j,NA,j,TRUE,NA,NA,NA,NA,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,practice
pjw0401eolj,owl,html-keyboard-response,15,4,69442,2102,"<img src=""stimuli/2_100.jpg"">",f,NA,f,TRUE,NA,NA,NA,NA,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,practice
pjw0401eolj,owl,html-keyboard-response,17,5,71478,781,"<img src=""stimuli/2_0.jpg"">",f,NA,f,TRUE,NA,NA,NA,NA,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,practice
pjw0401eolj,owl,html-keyboard-response,19,6,74027,1294,"<img src=""stimuli/1_150.jpg"">",f,NA,f,TRUE,NA,NA,NA,NA,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,practice
pjw0401eolj,owl,html-keyboard-response,21,7,76971,1688,"<img src=""stimuli/1_50.jpg"">",f,NA,f,TRUE,NA,NA,NA,NA,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,practice
pjw0401eolj,owl,html-keyboard-response,23,8,79103,876,"<img src=""stimuli/2_50_R.jpg"">",f,NA,j,FALSE,NA,NA,NA,NA,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,practice
pjw0401eolj,owl,image-keyboard-response,26,1,88835,1198,stimuli/13_100_R.jpg,j,NA,NA,TRUE,13,100,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,28,2,91450,2277,stimuli/24_150_R.jpg,j,NA,NA,TRUE,24,150,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,30,3,94315,2528,stimuli/44_50.jpg,f,NA,NA,TRUE,44,50,same,f,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,32,4,96077,1427,stimuli/23_100.jpg,f,NA,NA,TRUE,23,100,same,f,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,34,5,97361,947,stimuli/14_0.jpg,f,NA,NA,TRUE,14,0,same,f,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,36,6,99330,1633,stimuli/19_50_R.jpg,j,NA,NA,TRUE,19,50,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,38,7,101463,1796,stimuli/32_150_R.jpg,j,NA,NA,TRUE,32,150,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,40,8,102814,1015,stimuli/18_0_R.jpg,j,NA,NA,TRUE,18,0,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,42,9,103878,728,stimuli/22_0.jpg,f,NA,NA,TRUE,22,0,same,f,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,44,10,104983,769,stimuli/1_50_R.jpg,j,NA,NA,TRUE,1,50,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,46,11,106546,1228,stimuli/8_150_R.jpg,j,NA,NA,TRUE,8,150,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,48,12,107830,948,stimuli/2_150.jpg,j,NA,NA,FALSE,2,150,same,f,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,50,13,110307,1138,stimuli/40_100.jpg,j,NA,NA,FALSE,40,100,same,f,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,52,14,113205,1560,stimuli/46_100.jpg,j,NA,NA,FALSE,46,100,same,f,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,54,15,115982,1438,stimuli/28_150_R.jpg,j,NA,NA,TRUE,28,150,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,56,16,117708,1390,stimuli/4_100_R.jpg,j,NA,NA,TRUE,4,100,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,58,17,118934,890,stimuli/40_50_R.jpg,j,NA,NA,TRUE,40,50,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,60,18,119846,576,stimuli/8_0.jpg,f,NA,NA,TRUE,8,0,same,f,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,62,19,121049,868,stimuli/28_50_R.jpg,j,NA,NA,TRUE,28,50,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,64,20,122873,1488,stimuli/8_100_R.jpg,j,NA,NA,TRUE,8,100,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,66,21,124095,886,stimuli/39_150.jpg,j,NA,NA,FALSE,39,150,same,f,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,68,22,126357,924,stimuli/7_100_R.jpg,j,NA,NA,TRUE,7,100,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,70,23,128097,1403,stimuli/3_150.jpg,f,NA,NA,TRUE,3,150,same,f,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,72,24,129855,1422,stimuli/10_0_R.jpg,j,NA,NA,TRUE,10,0,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,74,25,131406,1215,stimuli/6_50.jpg,f,NA,NA,TRUE,6,50,same,f,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,76,26,133005,1265,stimuli/31_50_R.jpg,j,NA,NA,TRUE,31,50,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,78,27,134153,812,stimuli/24_0_R.jpg,j,NA,NA,TRUE,24,0,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,80,28,135181,692,stimuli/12_0.jpg,f,NA,NA,TRUE,12,0,same,f,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,82,29,136113,597,stimuli/10_0.jpg,f,NA,NA,TRUE,10,0,same,f,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,84,30,136984,534,stimuli/21_0.jpg,f,NA,NA,TRUE,21,0,same,f,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,86,31,138211,892,stimuli/16_50_R.jpg,j,NA,NA,TRUE,16,50,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,88,32,139258,711,stimuli/22_50_R.jpg,f,NA,NA,FALSE,22,50,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,90,33,141803,1207,stimuli/17_150.jpg,j,NA,NA,FALSE,17,150,same,f,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,92,34,143694,553,stimuli/35_0.jpg,f,NA,NA,TRUE,35,0,same,f,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,94,35,144817,788,stimuli/15_150_R.jpg,j,NA,NA,TRUE,15,150,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,96,36,145907,755,stimuli/10_100_R.jpg,j,NA,NA,TRUE,10,100,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,98,37,146978,736,stimuli/31_0_R.jpg,j,NA,NA,TRUE,31,0,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,100,38,147936,623,stimuli/5_0.jpg,f,NA,NA,TRUE,5,0,same,f,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
pjw0401eolj,owl,image-keyboard-response,102,39,149043,771,stimuli/37_50_R.jpg,j,NA,NA,TRUE,37,50,different,j,20,3rd year,Cognitive Behavioral Neuroscience,,Woman,observation,,experimental
